"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36268","1.5. Add item from Scan page -- redirect to Item View/Media tab","Add Item","Sat May 10 21:28:50 UTC 2025","passed","Sat May 10 21:29:26 UTC 2025","","1. Org Admin","",""
"","7433","2.1 verify that user can add all values but can select only Storage Location(s) that s/he has access to","Add Item","Sat May 10 21:31:37 UTC 2025","failed","Sat May 10 21:31:44 UTC 2025","","2 Power User -- all permissions in Office, with and without access to Storage Location","",""
"","1","1 Import Locations with all fields","","Sat May 10 21:14:57 UTC 2025","broken","Sat May 10 21:14:57 UTC 2025","","Import Locations","",""
"","0","I.C_4 Five thousand cases and verify cases count on search by ","","Sat May 10 21:14:12 UTC 2025","skipped","Sat May 10 21:14:12 UTC 2025","","Import Cases","",""
"","661","3 Import Notes for Case - Precheck Only","","Sat May 10 21:15:17 UTC 2025","failed","Sat May 10 21:15:17 UTC 2025","","Import Notes","",""
"","35299","1.6. Add Item from Person View/ Items Recovered By -- redirect to Item View/ Notes tab","Add Item","Sat May 10 21:29:26 UTC 2025","passed","Sat May 10 21:30:02 UTC 2025","","1. Org Admin","",""
"","3","A.U_3. Add External User","Add User","Sat May 10 21:51:20 UTC 2025","skipped","Sat May 10 21:51:20 UTC 2025","","1.1 Org Admin","",""
"","1","2. Item with all fields - Disposed Status","","Sat May 10 21:14:29 UTC 2025","broken","Sat May 10 21:14:29 UTC 2025","","Import Items","",""
"","0","1.7 Power User can add case and view/enter/update Review Date/Notes when having AutoDispo permissions","Add Case","Sat May 10 21:14:38 UTC 2025","skipped","Sat May 10 21:14:38 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","16326","A.M_4. Add Media to Task","","Sat May 10 21:40:55 UTC 2025","passed","Sat May 10 21:41:11 UTC 2025","","Add Media","",""
"","0","1.3 Org Admin-- minimum case fields -- redirect to Add Item page","Add Case","Sat May 10 21:14:38 UTC 2025","skipped","Sat May 10 21:14:38 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","122","2.1. Create and run DR for 2 storage locations that have: container with item, empty container, sub-location, empty sub-container and sub-container with item - No Discrepancies Found","Inventory Reports","Sat May 10 21:14:12 UTC 2025","failed","Sat May 10 21:14:12 UTC 2025","","2. Parent/child locations with items and containers","",""
"","0","1.7. Create and run DR for single child location - multiple Discrepancies Found","Inventory Reports","Sat May 10 21:14:11 UTC 2025","skipped","Sat May 10 21:14:11 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","34365","1.1.4 validation message for inactive user account","Add User","Sat May 10 21:50:45 UTC 2025","passed","Sat May 10 21:51:19 UTC 2025","","1.1 Org Admin","",""
"","22549","6. Auto-Assigned Case Number -- Case Number can be edited when Auto-assigning of Case Numbers is enabled for new cases","","Sat May 10 21:20:29 UTC 2025","passed","Sat May 10 21:20:51 UTC 2025","","Edit Case","",""
"","1","1.6 Org Admin-- minimum case fields -- redirect to Notes tab on Case View page","Add Case","Sat May 10 21:14:38 UTC 2025","skipped","Sat May 10 21:14:38 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","47486","3.3 --- with required Currency Form attached - System Template","Add Item","Sat May 10 21:35:02 UTC 2025","passed","Sat May 10 21:35:49 UTC 2025","","3 Add Item with Custom Form","",""
"","2","5 Five thousand notes for Item and verify notes count on search","","Sat May 10 21:15:17 UTC 2025","skipped","Sat May 10 21:15:17 UTC 2025","","Import Notes","",""
"","669","9 Validation messages for blank values","","Sat May 10 21:15:19 UTC 2025","failed","Sat May 10 21:15:20 UTC 2025","","Import Notes","",""
"","0","1.5. Create and run DR for multiple parent and child locations  - starting with Child loc - switching back to parent location-  No Discrepancies Found","Inventory Reports","Sat May 10 21:14:11 UTC 2025","skipped","Sat May 10 21:14:11 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","1","1.3. DR for multiple parent and child locations - starting with Parent loc - No Discrepancies Found","Inventory Reports","Sat May 10 21:14:11 UTC 2025","skipped","Sat May 10 21:14:11 UTC 2025","","1. Parent/child locations with items but without containers","",""
